"controller_name","violator_name","mine_name","current_assessment_amt","iss_dt","inspection_begin_dt","violation_occur_dt","fiscal_yr","fiscal_qtr","iss_year","likelihood","inj_illness","negligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",6996.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1657.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",16867.00,"2011-03-03","2011-01-20","2011-03-03",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",499.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","NoLostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",19250.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-05-09","2010-04-12","2011-05-09",2011,3,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3689.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","Reckless"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",224.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-03-16","2010-04-12","2011-03-16",2011,2,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",14373.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",14373.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",334.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",243.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-24","2011-01-20","2011-02-24",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",807.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",807.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",334.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",499.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","LowNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",224.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-02-03","2011-01-20","2011-02-03",2011,2,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3689.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-14","2011-01-20","2011-02-14",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",8893.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Fatal","Reckless"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",224.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Fatal","Reckless"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",425.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-03-07","2010-04-12","2011-03-07",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-01-28","2011-01-20","2011-01-28",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",27259.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3996.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",807.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-28","2011-01-20","2011-02-28",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",243.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",2106.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",334.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",293.00,"2011-01-27","2011-01-20","2011-01-27",2011,2,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1203.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",196.00,"2011-01-25","2011-01-20","2011-01-25",2011,2,2011,"Unlikely","NoLostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","ModNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-08-10","2011-07-05","2011-08-10",2011,4,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","ModNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1044.00,"2011-06-07","2011-06-07","2011-06-07",2011,3,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","Reckless"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-08-10","2011-07-05","2011-08-10",2011,4,2011,"Reasonably","Permanent","HighNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-07-19","2011-07-05","2011-07-19",2011,4,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-05-12","2011-05-12","2011-05-12",2011,3,2011,"Reasonably","Permanent","HighNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1530.00,"2011-11-21","2011-11-08","2011-11-21",2012,1,2011,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-05-02","2011-04-18","2011-05-02",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-04-25","2011-04-18","2011-04-25",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-04-26","2011-04-18","2011-04-26",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1304.00,"2011-04-27","2011-04-18","2011-04-27",2011,3,2011,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-05-09","2011-04-18","2011-05-09",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-04-06","2011-04-05","2011-04-06",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-04-19","2011-04-18","2011-04-19",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-04-28","2011-04-18","2011-04-28",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",285.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1304.00,"2011-05-04","2011-04-18","2011-05-04",2011,3,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-04-06","2011-04-05","2011-04-06",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-05-02","2011-04-18","2011-05-02",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1000.00,"2011-04-27","2011-04-18","2011-04-26",2011,3,2011,"NoLikelihood","NoLostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-05-02","2011-04-18","2011-05-02",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-25","2011-04-18","2011-04-25",2011,3,2011,"Unlikely","LostDays","ModNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-08-02","2011-08-02","2011-08-02",2011,4,2011,"Reasonably","Fatal","HighNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-08-17","2011-08-17","2011-08-17",2011,4,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-04-28","2011-04-18","2011-04-28",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",127.00,"2011-04-26","2011-04-18","2011-04-26",2011,3,2011,"Unlikely","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",4329.00,"2011-05-17","2011-04-18","2011-05-17",2011,3,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-29","2011-04-18","2011-04-29",2011,3,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-27","2011-04-18","2011-04-27",2011,3,2011,"Unlikely","LostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-04-19","2011-04-18","2011-04-19",2011,3,2011,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",263.00,"2011-05-02","2011-04-18","2011-05-02",2011,3,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",117.00,"2011-04-20","2011-04-18","2011-04-20",2011,3,2011,"Unlikely","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-04-19","2011-04-18","2011-04-19",2011,3,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","Reckless"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-07-25","2011-07-05","2011-07-25",2011,4,2011,"Reasonably","Permanent","ModNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",585.00,"2011-06-22","2011-06-22","2011-06-22",2011,3,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",16867.00,"2011-03-18","2011-03-18","2011-03-17",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","Reckless"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","Reckless"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",220000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Occurred","Fatal","Reckless"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",1044.00,"2011-06-07","2011-06-07","2011-06-07",2011,3,2011,"Reasonably","Permanent","HighNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-12-20","2011-11-08","2011-12-20",2012,1,2011,"NoLikelihood","LostDays","ModNegligence"
"Alpha Natural Resources, Inc.","Performance Coal Company","Upper Big Branch Mine-South",2678.00,"2011-12-20","2011-11-08","2011-12-20",2012,1,2011,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-05-12","2011-05-12","2011-05-12",2011,3,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-07","2011-01-20","2011-02-07",2011,2,2011,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",807.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-03-02","2011-01-20","2011-03-02",2011,2,2011,"Unlikely","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",745.00,"2011-11-29","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3689.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",243.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",2106.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-01-05","2010-04-12","2011-01-05",2011,2,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",150.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","NoLostDays","ModNegligence"
"","DQ Fire & Explosion Consultants Inc","Upper Big Branch Mine-South",1000.00,"2011-01-11","2010-04-12","2011-01-11",2011,2,2011,"NoLikelihood","NoLostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1657.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Alpha Natural Resources, Inc.","PCC MEC et al","Upper Big Branch Mine-South",8893.00,"2011-12-06","2010-04-12","2011-10-14",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-01-25","2011-01-20","2011-01-25",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",2106.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-01-14","2011-01-13","2011-01-14",2011,2,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1795.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",224.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-01-05","2010-04-12","2011-01-05",2011,2,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1203.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-09","2011-01-20","2011-02-09",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-24","2011-01-20","2011-02-24",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",334.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","Permanent","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3996.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",112.00,"2011-01-11","2010-04-12","2011-01-11",2011,2,2011,"NoLikelihood","NoLostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",16867.00,"2011-03-24","2010-04-12","2011-03-24",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1203.00,"2011-03-09","2010-04-12","2010-04-05",2011,2,2011,"Reasonably","LostDays","ModNegligence"
"Alpha Natural Resources, Inc.","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-11-29","2010-04-12","2011-06-13",2012,1,2011,"Occurred","NoLostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-14","2011-01-20","2011-02-14",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-24","2011-01-20","2011-02-24",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1944.00,"2011-01-26","2011-01-20","2011-01-26",2011,2,2011,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-03-03","2011-01-20","2011-03-03",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1657.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",100.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"NoLikelihood","NoLostDays","LowNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",1203.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-03","2011-01-20","2011-02-03",2011,2,2011,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-01-28","2010-04-12","2011-01-28",2011,2,2011,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",6458.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",224.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-14","2011-01-20","2011-02-14",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",12248.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",334.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",285.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",18742.00,"2011-02-14","2011-01-20","2011-02-14",2011,2,2011,"Reasonably","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",392.00,"2011-02-16","2011-01-20","2011-02-16",2011,2,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",2106.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",807.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-28","2011-01-20","2011-02-28",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","Reckless"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-09","2011-01-20","2011-02-09",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",3689.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",63000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Highly","Fatal","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",100.00,"2011-02-07","2011-01-20","2011-02-07",2011,2,2011,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",745.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Unlikely","LostDays","HighNegligence"
"Massey Energy Company","PCC MEC et al","Upper Big Branch Mine-South",70000.00,"2011-12-06","2010-04-12","2010-04-05",2012,1,2011,"Reasonably","LostDays","HighNegligence"
