"","gvkey","fyear","rankindex","annual_rank_index"
"947","001539",1990,1.2,NA
"948","001539",1991,2.2,NA
"949","001539",1992,3.2,NA
"950","001539",1993,3.2,NA
"951","001539",1994,3.2,NA
"952","001539",1995,2,6
"953","001539",1996,1,5
"954","001539",1997,NA,5
"955","001542",1989,1.2,NA
"956","001542",1990,2.4,NA
"957","001542",1991,4.2,NA
"958","001542",1992,5.8,NA
"959","001542",1993,6.4,NA
"960","001542",1994,6,6
"961","001542",1995,6,6
"962","001542",1996,5,9
"963","001542",1997,3.5,8
"964","001542",1998,4,3
"965","001542",1999,NA,4
"966","001543",1989,0.6,NA
"967","001543",1990,1.8,NA
"968","001543",1991,2.6,NA
"969","001543",1992,3.25,NA
"970","001543",1993,4.33333333333333,NA
"971","001543",1994,5,3
"972","001543",1995,4,6
"973","001543",1996,NA,4
"974","001559",2008,NA,0
"975","001562",1991,0.8,NA
"976","001562",1992,0.8,NA
"977","001562",1993,0.8,NA
"978","001562",1994,1.4,NA
"979","001562",1995,1.4,NA
"980","001562",1996,0.6,4
"981","001562",1997,0.6,NA
"982","001562",1998,0.6,NA
"983","001562",1999,NA,3
"984","001562",2008,NA,0
"985","001562",2009,NA,0
"986","001562",2010,NA,0
"987","001562",2011,NA,0
"988","001567",1994,NA,4
"989","001567",1995,NA,9
"990","001567",1996,NA,9
"991","001567",1997,NA,9
"992","001567",1998,NA,9
"993","001567",1999,NA,9
"994","001567",2000,NA,9
"995","001567",2001,NA,9
"996","001567",2002,NA,9
"997","001567",2003,NA,9
"998","001567",2004,NA,9
"999","001567",2005,NA,9
"1000","001567",2006,NA,9
"1001","001567",2007,NA,9
"1002","001573",1989,1.4,NA
"1003","001573",1990,2.8,NA
"1004","001573",1991,4.6,NA
"1005","001573",1992,6.4,NA
"1006","001573",1993,8.2,NA
"1007","001573",1994,8.5,7
"1008","001573",1995,9,7
"1009","001573",1996,9,9
"1010","001573",1997,9,9
"1011","001573",1998,NA,9
"1012","001585",1989,0.8,NA
"1013","001585",1990,2,NA
"1014","001585",1991,3.2,NA
"1015","001585",1992,4.8,NA
"1016","001585",1993,6.2,NA
"1017","001585",1994,6.2,4
"1018","001585",1995,5.8,6
"1019","001585",1996,6.2,6
"1020","001585",1997,5.4,8
"1021","001585",1998,4.8,7
"1022","001585",1999,5,4
"1023","001585",2000,5.6,4
"1024","001585",2001,4.8,8
"1025","001585",2002,4.6,4
"1026","001585",2003,4.4,4
"1027","001585",2004,5,5
"1028","001585",2005,4.4,7
"1029","001585",2006,4.4,4
"1030","001585",2007,3.8,3
"1031","001585",2008,3.2,3
"1032","001585",2009,2,8
"1033","001585",2010,1.33333333333333,4
"1034","001585",2011,NA,4
"1035","001593",1989,1.6,NA
"1036","001593",1990,3.4,NA
"1037","001593",1991,5.2,NA
"1038","001593",1992,7,NA
"1039","001593",1993,8.8,NA
"1040","001593",1994,9,8
"1041","001593",1995,9,9
"1042","001593",1996,8.8,9
"1043","001593",1997,8.8,9
"1044","001593",1998,8.8,9
"1045","001593",1999,8.8,9
"1046","001593",2000,8.8,9
"1047","001593",2001,9,8
"1048","001593",2002,9,9
"1049","001593",2003,9,9
"1050","001593",2004,8.8,9
"1051","001593",2005,8.8,9
"1052","001593",2006,8.75,9
"1053","001593",2007,8.66666666666667,9
"1054","001593",2008,8.5,9
"1055","001593",2009,9,8
"1056","001593",2010,NA,9
"1057","001594",1998,NA,0
"1058","001594",2000,NA,0
"1059","001598",1989,0.6,NA
"1060","001598",1990,1.2,NA
"1061","001598",1991,2.8,NA
"1062","001598",1992,4.4,NA
"1063","001598",1993,6,NA
"1064","001598",1994,7,3
"1065","001598",1995,8.2,3
"1066","001598",1996,8.4,8
"1067","001598",1997,8.5,8
"1068","001598",1998,8.66666666666667,8
"1069","001598",1999,9,8
"1070","001598",2000,9,9
"1071","001598",2001,NA,9
"1072","001598",2002,NA,9
"1073","001598",2003,NA,9
"1074","001598",2004,NA,9
"1075","001598",2005,NA,9
"1076","001598",2006,NA,9
"1077","001598",2007,NA,9
"1078","001598",2008,NA,9
"1079","001598",2009,NA,9
"1080","001598",2010,NA,7
"1081","001598",2011,NA,6
"1082","001602",1990,0.4,NA
"1083","001602",1991,1.2,NA
"1084","001602",1992,2,NA
"1085","001602",1993,2.6,NA
"1086","001602",1994,2.6,0
"1087","001602",1995,2.2,2
"1088","001602",1996,3,4
"1089","001602",1997,4,4
"1090","001602",1998,3.4,3
"1091","001602",1999,3.8,0
"1092","001602",2000,4.8,NA
"1093","001602",2001,4.8,8
"1094","001602",2002,3.6,9
"1095","001602",2003,4,NA
"1096","001602",2004,4.2,2
"1097","001602",2005,3.2,5
"1098","001602",2006,1.6,8
"1099","001602",2007,1,3
"1100","001602",2008,0.6,2
"1101","001602",2009,NA,3
"1102","001602",2010,NA,0
"1103","001602",2011,NA,0
"1104","001609",1989,1.2,NA
"1105","001609",1990,2.4,NA
"1106","001609",1991,3.4,NA
"1107","001609",1992,4.6,NA
"1108","001609",1993,5.75,NA
"1109","001609",1994,5.66666666666667,6
"1110","001609",1995,5.5,6
"1111","001609",1996,6,5
"1112","001609",1997,NA,6
"1113","001613",1989,1.8,NA
"1114","001613",1990,3.6,NA
"1115","001613",1991,5.4,NA
"1116","001613",1992,7.2,NA
"1117","001613",1993,9,NA
"1118","001613",1994,9,9
"1119","001613",1995,9,9
"1120","001613",1996,9,9
"1121","001613",1997,9,9
"1122","001613",1998,9,9
"1123","001613",1999,8.8,9
"1124","001613",2000,8.8,9
"1125","001613",2001,8.8,9
"1126","001613",2002,8.8,9
"1127","001613",2003,8.8,9
"1128","001613",2004,9,8
"1129","001613",2005,9,9
"1130","001613",2006,9,9
"1131","001613",2007,7.2,9
"1132","001613",2008,5.4,9
"1133","001613",2009,4.5,9
"1134","001613",2010,3,9
"1135","001613",2011,NA,9
"1136","001632",1989,1.6,NA
"1137","001632",1990,2.2,NA
"1138","001632",1991,3.6,NA
"1139","001632",1992,5,NA
"1140","001632",1993,5.8,NA
"1141","001632",1994,4.6,8
"1142","001632",1995,4.4,3
"1143","001632",1996,4.2,7
"1144","001632",1997,3.4,7
"1145","001632",1998,3.2,4
"1146","001632",1999,4.4,2
"1147","001632",2000,5.8,2
"1148","001632",2001,5.2,6
"1149","001632",2002,5.4,3
"1150","001632",2003,6.6,3
"1151","001632",2004,6,8
"1152","001632",2005,6,9
"1153","001632",2006,7.2,3
"1154","001632",2007,6.4,4
"1155","001632",2008,4.6,9
"1156","001632",2009,4.5,5
"1157","001632",2010,3,9
"1158","001632",2011,NA,9
"1159","001633",1991,0.4,NA
"1160","001633",1992,1,NA
"1161","001633",1993,1,NA
"1162","001633",1994,1,NA
"1163","001633",1995,1,NA
"1164","001633",1996,1.2,2
"1165","001633",1997,0.6,3
"1166","001633",1998,0.6,NA
"1167","001633",1999,0.6,NA
"1168","001633",2000,1.2,NA
"1169","001633",2001,1,3
"1170","001633",2002,1,0
"1171","001633",2003,1.6,0
"1172","001633",2004,2,0
"1173","001633",2005,2,3
"1174","001633",2006,3.2,2
"1175","001633",2007,3.2,0
"1176","001633",2008,2.6,3
"1177","001633",2009,2.75,2
"1178","001633",2010,2.66666666666667,3
"1179","001633",2011,NA,8
"1180","001634",2008,NA,0
"1181","001634",2009,NA,0
"1182","001634",2010,NA,0
"1183","001634",2011,NA,0
"1184","001635",1989,1.2,NA
"1185","001635",1990,1.8,NA
"1186","001635",1991,3,NA
"1187","001635",1992,4.8,NA
"1188","001635",1993,6.6,NA
"1189","001635",1994,6.2,6
"1190","001635",1995,7.2,3
"1191","001635",1996,7.4,6
"1192","001635",1997,7.4,9
"1193","001635",1998,6.8,9
"1194","001635",1999,7.8,4
"1195","001635",2000,8,8
"1196","001635",2001,8.4,7
"1197","001635",2002,8.4,9
"1198","001635",2003,9,6
"1199","001635",2004,8.6,9
"1200","001635",2005,8.6,9
"1201","001635",2006,8.2,9
"1202","001635",2007,6.4,9
"1203","001635",2008,4.6,9
"1204","001635",2009,4,7
"1205","001635",2010,2.33333333333333,9
"1206","001635",2011,NA,7
"1207","001641",1996,NA,0
"1208","001641",2001,NA,0
"1209","001642",1989,1.2,NA
"1210","001642",1990,2.8,NA
"1211","001642",1991,4.4,NA
"1212","001642",1992,6,NA
"1213","001642",1993,7.4,NA
"1214","001642",1994,7.8,6
"1215","001642",1995,8,8
"1216","001642",1996,8.2,8
"1217","001642",1997,8.2,8
"1218","001642",1998,8.6,7
"1219","001642",1999,8.75,8
"1220","001642",2000,8.66666666666667,9
"1221","001642",2001,8.5,9
"1222","001642",2002,9,8
"1223","001642",2003,NA,9
"1224","001650",2008,NA,0
"1225","001650",2009,NA,0
"1226","001655",1993,1.2,NA
"1227","001655",1994,1.6,NA
"1228","001655",1995,2,NA
"1229","001655",1996,2.4,NA
"1230","001655",1997,2.4,NA
"1231","001655",1998,2.6,6
"1232","001655",1999,3.6,2
"1233","001655",2000,4.6,2
"1234","001655",2001,4.2,2
"1235","001655",2002,4.8,NA
"1236","001655",2003,4.25,7
"1237","001655",2004,3.33333333333333,7
"1238","001655",2005,1.5,7
"1239","001655",2006,3,NA
"1240","001655",2007,NA,3
"1241","001659",1996,4,NA
"1242","001659",1997,5.2,NA
"1243","001659",1998,6.4,0
"1244","001659",1999,7.2,4
"1245","001659",2000,5.8,9
"1246","001659",2001,5,7
"1247","001659",2002,4.8,6
"1248","001659",2003,4.8,6
"1249","001659",2004,4.4,8
"1250","001659",2005,4.6,2
"1251","001659",2006,4.8,3
"1252","001659",2007,3.8,5
"1253","001659",2008,2.6,6
"1254","001659",2009,1.75,6
"1255","001659",2010,1.33333333333333,3
"1256","001659",2011,NA,4
"1257","001661",2008,NA,0
"1258","001663",1989,1.6,NA
"1259","001663",1990,2.8,NA
"1260","001663",1991,4.6,NA
"1261","001663",1992,6.4,NA
"1262","001663",1993,8.2,NA
"1263","001663",1994,8.4,8
"1264","001663",1995,8.8,6
"1265","001663",1996,8.8,9
"1266","001663",1997,8.8,9
"1267","001663",1998,8.8,9
"1268","001663",1999,8.8,9
"1269","001663",2000,9,8
"1270","001663",2001,9,9
"1271","001663",2002,9,9
"1272","001663",2003,9,9
"1273","001663",2004,9,9
"1274","001663",2005,9,9
"1275","001663",2006,9,9
"1276","001663",2007,NA,9
"1277","001677",1989,0.4,NA
"1278","001677",1990,1,NA
"1279","001677",1991,2.4,NA
"1280","001677",1992,3.6,NA
"1281","001677",1993,5.2,NA
"1282","001677",1994,6.6,2
"1283","001677",1995,7.4,3
"1284","001677",1996,6,7
"1285","001677",1997,5.6,6
"1286","001677",1998,5.8,8
"1287","001677",1999,5.2,9
"1288","001677",2000,5.2,7
"1289","001677",2001,5.8,0
"1290","001677",2002,6.25,4
"1291","001677",2003,5.33333333333333,9
"1292","001677",2004,5,6
"1293","001677",2005,3,7
"1294","001677",2006,NA,3
"1295","001678",2008,NA,0
"1296","001681",2010,NA,0
"1297","001682",2008,NA,0
"1298","001686",1989,1.4,NA
"1299","001686",1990,2.6,NA
"1300","001686",1991,4.4,NA
"1301","001686",1992,6.2,NA
"1302","001686",1993,8,NA
"1303","001686",1994,8.4,7
"1304","001686",1995,9,6
"1305","001686",1996,9,9
"1306","001686",1997,9,9
"1307","001686",1998,9,9
"1308","001686",1999,9,9
"1309","001686",2000,9,9
"1310","001686",2001,9,9
"1311","001686",2002,9,9
"1312","001686",2003,9,9
"1313","001686",2004,8.8,9
"1314","001686",2005,7.8,9
"1315","001686",2006,6.6,9
"1316","001686",2007,4.8,9
"1317","001686",2008,3,9
"1318","001686",2009,1.75,8
"1319","001686",2010,1,4
"1320","001686",2011,NA,3
"1321","001689",2008,NA,0
"1322","001689",2010,NA,0
"1323","001690",1990,1.4,NA
"1324","001690",1991,3.2,NA
"1325","001690",1992,4.2,NA
"1326","001690",1993,4.2,NA
"1327","001690",1994,4.8,NA
"1328","001690",1995,3.4,7
"1329","001690",1996,2.4,9
"1330","001690",1997,1.4,5
"1331","001690",1998,1.4,NA
"1332","001690",1999,0.8,3
"1333","001690",2000,0.8,NA
"1334","001690",2001,NA,4
"1335","001690",2011,NA,0
"1336","001703",1989,0.4,NA
"1337","001703",1990,1,NA
"1338","001703",1991,1.6,NA
"1339","001703",1992,2.8,NA
"1340","001703",1993,3.4,NA
"1341","001703",1994,3,2
"1342","001703",1995,3,3
"1343","001703",1996,3,3
"1344","001703",1997,1.5,6
"1345","001703",1998,NA,3
"1346","001704",1989,0.4,NA
"1347","001704",1990,0.4,NA
"1348","001704",1991,1,NA
"1349","001704",1992,2.2,NA
"1350","001704",1993,3.2,NA
"1351","001704",1994,4,2
"1352","001704",1995,4.4,NA
"1353","001704",1996,4.2,3
"1354","001704",1997,3.4,6
"1355","001704",1998,3.2,5
"1356","001704",1999,2.6,6
"1357","001704",2000,3.2,2
"1358","001704",2001,4.2,2
"1359","001704",2002,4.6,2
"1360","001704",2003,5,4
"1361","001704",2004,5.6,3
"1362","001704",2005,6.2,5
"1363","001704",2006,4.8,7
"1364","001704",2007,4,4
"1365","001704",2008,2.8,6
"1366","001704",2009,2,6
"1367","001704",2010,NA,8
"1368","001704",2011,NA,0
"1369","001705",2008,NA,0
"1370","001712",1993,1.2,NA
"1371","001712",1994,2.4,NA
"1372","001712",1995,3.6,NA
"1373","001712",1996,4.4,NA
"1374","001712",1997,5,NA
"1375","001712",1998,3.8,6
"1376","001712",1999,2.6,6
"1377","001712",2000,1.4,6
"1378","001712",2001,0.6,4
"1379","001712",2002,NA,3
"1380","001712",2008,NA,0
"1381","001715",1994,NA,3
"1382","001715",1995,NA,3
"1383","001715",1996,NA,3
"1384","001715",1997,NA,3
"1385","001715",1998,NA,3
"1386","001715",1999,NA,3
"1387","001728",1996,NA,0
"1388","001728",1999,0.4,NA
"1389","001728",2000,0.4,NA
"1390","001728",2001,0.4,NA
"1391","001728",2002,0.4,NA
"1392","001728",2003,0.4,0
"1393","001728",2004,NA,2
"1394","001742",2008,NA,0
"1395","001742",2010,NA,0
"1396","001743",1994,NA,5
"1397","001743",1995,NA,5
"1398","001743",1996,NA,7
"1399","001743",1997,NA,9
"1400","001743",1998,NA,9
"1401","001743",1999,NA,9
"1402","001743",2000,NA,9
"1403","001743",2001,NA,9
"1404","001743",2002,NA,8
"1405","001743",2003,NA,9
"1406","001743",2004,NA,9
"1407","001743",2005,NA,9
"1408","001743",2006,NA,6
"1409","001743",2007,NA,9
"1410","001743",2008,NA,9
"1411","001743",2009,NA,9
"1412","001743",2010,NA,6
"1413","001743",2011,NA,5
"1414","001745",2001,NA,9
"1415","001745",2002,NA,9
"1416","001745",2003,NA,7
"1417","001745",2004,NA,5
"1418","001745",2005,NA,4
"1419","001745",2006,NA,9
"1420","001745",2007,NA,6
"1421","001745",2008,NA,7
"1422","001745",2009,NA,6
"1423","001745",2010,NA,0
"1424","001745",2011,NA,2
"1425","001754",1989,0.8,NA
"1426","001754",1990,1.4,NA
"1427","001754",1991,2.2,NA
"1428","001754",1992,2.8,NA
"1429","001754",1993,3.6,NA
"1430","001754",1994,3.5,4
"1431","001754",1995,3.66666666666667,3
"1432","001754",1996,3.5,4
"1433","001754",1997,4,3
"1434","001754",1998,NA,4
"1435","001755",1989,1,NA
"1436","001755",1990,2.2,NA
"1437","001755",1991,3,NA
"1438","001755",1992,4.2,NA
"1439","001755",1993,5.2,NA
"1440","001755",1994,5.25,5
"1441","001755",1995,5,6
"1442","001755",1996,5.5,4
"1443","001755",1997,5,6
"1444","001755",1998,NA,5
"1445","001766",1992,1.2,NA
"1446","001766",1993,3,NA
"1447","001766",1994,4.8,NA
"1448","001766",1995,6.4,NA
"1449","001766",1996,8,NA
"1450","001766",1997,8.66666666666667,6
"1451","001766",1998,8.5,9
"1452","001766",1999,8,9
"1453","001766",2000,NA,8
"1454","001781",1989,1,NA
"1455","001781",1990,1,NA
"1456","001781",1991,1,NA
"1457","001781",1992,1,NA
"1458","001781",1993,1,NA
"1459","001781",1994,NA,5
"1460","001783",2008,NA,0
"1461","001783",2009,NA,0
"1462","001783",2010,NA,0
"1463","001789",1990,0.6,NA
"1464","001789",1991,1.2,NA
"1465","001789",1992,1.8,NA
"1466","001789",1993,3.4,NA
"1467","001789",1994,4.25,NA
"1468","001789",1995,4.66666666666667,3
"1469","001789",1996,5.5,3
"1470","001789",1997,8,3
"1471","001789",1998,NA,8
"1472","001797",1989,1.2,NA
"1473","001797",1990,2.6,NA
"1474","001797",1991,4,NA
"1475","001797",1992,5.4,NA
"1476","001797",1993,6.75,NA
"1477","001797",1994,7,6
"1478","001797",1995,7,7
"1479","001797",1996,7,7
"1480","001797",1997,NA,7
"1481","001797",1998,NA,7
"1482","001797",1999,NA,7
"1483","001797",2000,NA,7
"1484","001797",2001,NA,6
"1485","001797",2002,NA,6
"1486","001797",2003,NA,7
"1487","001797",2004,NA,6
"1488","001797",2005,NA,6
"1489","001797",2006,NA,6
"1490","001797",2007,NA,6
"1491","001797",2008,NA,6
"1492","001797",2009,NA,4
"1493","001816",1994,NA,2
"1494","001816",1995,NA,2
"1495","001816",1996,NA,3
"1496","001816",1997,NA,3
"1497","001816",1998,NA,3
"1498","001816",1999,NA,3
"1499","001820",2011,NA,0
"1500","001823",1993,0.4,NA
"1501","001823",1994,0.4,NA
"1502","001823",1995,1,NA
"1503","001823",1996,1.6,0
"1504","001823",1997,2.2,NA
"1505","001823",1998,3,2
"1506","001823",1999,3.8,NA
"1507","001823",2000,3.8,3
"1508","001823",2001,4,3
"1509","001823",2002,4.2,3
"1510","001823",2003,4.2,6
"1511","001823",2004,4,4
"1512","001823",2005,3.8,3
"1513","001823",2006,3.4,4
"1514","001823",2007,2.6,4
"1515","001823",2008,1.4,6
"1516","001823",2009,1,3
"1517","001823",2010,0.666666666666667,2
"1518","001823",2011,NA,2
"1519","001832",1996,NA,0
"1520","001832",1997,NA,0
"1521","001832",1999,NA,0
"1522","001837",1991,0.6,NA
"1523","001837",1992,0.6,NA
"1524","001837",1993,1.8,NA
"1525","001837",1994,1.8,NA
"1526","001837",1995,1.8,NA
"1527","001837",1996,1.2,3
"1528","001837",1997,1.8,NA
"1529","001837",1998,1.8,6
"1530","001837",1999,1.8,NA
"1531","001837",2000,3,NA
"1532","001837",2001,4.2,NA
"1533","001837",2002,4.8,3
"1534","001837",2003,4.8,6
"1535","001837",2004,6.2,NA
"1536","001837",2005,5,6
"1537","001837",2006,3.8,6
"1538","001837",2007,2.6,6
"1539","001837",2008,1.4,6
"1540","001837",2009,NA,7
"1541","001837",2010,NA,0
"1542","001849",1997,NA,0
"1543","001860",1989,0.6,NA
"1544","001860",1990,0.6,NA
"1545","001860",1991,0.6,NA
"1546","001860",1992,0.6,NA
"1547","001860",1993,1.8,NA
"1548","001860",1994,1.2,3
"1549","001860",1995,1.2,NA
"1550","001860",1996,1.2,NA
"1551","001860",1997,1.2,NA
"1552","001860",1998,NA,6
"1553","001860",2008,NA,0
"1554","001864",2005,NA,0
"1555","001875",1989,1,NA
"1556","001875",1990,2,NA
"1557","001875",1991,3,NA
"1558","001875",1992,4,NA
"1559","001875",1993,5.2,NA
"1560","001875",1994,5.4,5
"1561","001875",1995,5.6,5
"1562","001875",1996,5.8,5
"1563","001875",1997,6,5
"1564","001875",1998,6,6
"1565","001875",1999,6,6
"1566","001875",2000,6,6
"1567","001875",2001,NA,6
"1568","001877",1991,1.2,NA
"1569","001877",1992,1.2,NA
"1570","001877",1993,1.5,NA
"1571","001877",1994,2,NA
"1572","001877",1995,3,NA
"1573","001877",1996,NA,6
"1574","001878",1989,0.6,NA
"1575","001878",1990,1.6,NA
"1576","001878",1991,1.6,NA
"1577","001878",1992,2.4,NA
"1578","001878",1993,2.4,NA
"1579","001878",1994,1.8,3
"1580","001878",1995,0.8,5
"1581","001878",1996,0.8,NA
"1582","001878",1997,NA,4
"1583","001878",2008,NA,0
"1584","001878",2009,NA,0
"1585","001878",2010,NA,0
"1586","001878",2011,NA,0
"1587","001884",1990,1.2,NA
"1588","001884",1991,2,NA
"1589","001884",1992,2.8,NA
"1590","001884",1993,4.6,NA
"1591","001884",1994,5.2,NA
"1592","001884",1995,4.4,6
"1593","001884",1996,4.2,4
"1594","001884",1997,3.4,4
"1595","001884",1998,1.6,9
"1596","001884",1999,1,3
"1597","001884",2000,1.2,2
"1598","001884",2001,1.2,3
"1599","001884",2002,1.8,NA
"1600","001884",2003,1.8,NA
"1601","001884",2004,1.8,NA
"1602","001884",2005,1.5,3
"1603","001884",2006,1,3
"1604","001884",2007,NA,3
"1605","001884",2008,NA,0
"1606","001891",2008,NA,0
"1607","001891",2009,NA,0
"1608","001891",2010,NA,0
"1609","001891",2011,NA,0
"1610","001910",1989,0.6,NA
"1611","001910",1990,1.2,NA
"1612","001910",1991,1.8,NA
"1613","001910",1992,2.25,NA
"1614","001910",1993,3,NA
"1615","001910",1994,3,3
"1616","001910",1995,3,3
"1617","001910",1996,NA,3
"1618","001913",1989,1,NA
"1619","001913",1990,1.8,NA
"1620","001913",1991,3.4,NA
"1621","001913",1992,4.8,NA
"1622","001913",1993,6.4,NA
"1623","001913",1994,6.8,5
"1624","001913",1995,7.2,4
"1625","001913",1996,7.4,8
"1626","001913",1997,7.8,7
"1627","001913",1998,8,8
"1628","001913",1999,8.4,7
"1629","001913",2000,8.8,6
"1630","001913",2001,8.6,9
"1631","001913",2002,8.6,9
"1632","001913",2003,8.6,9
"1633","001913",2004,8.6,9
"1634","001913",2005,8.6,8
"1635","001913",2006,8.2,8
"1636","001913",2007,6.4,9
"1637","001913",2008,4.6,9
"1638","001913",2009,3.5,9
"1639","001913",2010,2,8
"1640","001913",2011,NA,6
"1641","001914",1993,1.2,NA
"1642","001914",1994,1.2,NA
"1643","001914",1995,1.2,NA
"1644","001914",1996,1.2,NA
"1645","001914",1997,NA,6
"1646","001914",1999,0.6,NA
"1647","001914",2000,1.8,NA
"1648","001914",2001,2.25,NA
"1649","001914",2002,3,NA
"1650","001914",2003,4.5,NA
"1651","001914",2004,6,3
"1652","001914",2005,NA,6
"1653","001926",1989,0.8,NA
"1654","001926",1990,1.4,NA
"1655","001926",1991,3.2,NA
"1656","001926",1992,4.4,NA
"1657","001926",1993,5.4,NA
"1658","001926",1994,5.4,4
"1659","001926",1995,6,3
"1660","001926",1996,6,9
"1661","001926",1997,6.6,6
"1662","001926",1998,7.2,5
"1663","001926",1999,8,4
"1664","001926",2000,8.4,6
"1665","001926",2001,8.4,9
"1666","001926",2002,8.2,9
"1667","001926",2003,8.4,8
"1668","001926",2004,8.2,8
"1669","001926",2005,8.4,8
"1670","001926",2006,8.4,9
"1671","001926",2007,6.8,8
"1672","001926",2008,5,9
"1673","001926",2009,4.5,7
"1674","001926",2010,3,9
"1675","001926",2011,NA,9
"1676","001934",1994,NA,6
"1677","001934",1995,NA,5
"1678","001934",1996,NA,5
"1679","001943",1991,0.6,NA
"1680","001943",1992,0.6,NA
"1681","001943",1993,0.6,NA
"1682","001943",1994,0.6,NA
"1683","001943",1995,1,NA
"1684","001943",1996,1,3
"1685","001943",1997,1,0
"1686","001943",1998,1.25,NA
"1687","001943",1999,1.66666666666667,NA
"1688","001943",2000,1.5,2
"1689","001943",2001,NA,3
"1690","001968",1989,0.6,NA
"1691","001968",1990,1.2,NA
"1692","001968",1991,2.8,NA
"1693","001968",1992,4.2,NA
"1694","001968",1993,5.6,NA
"1695","001968",1994,5.6,3
"1696","001968",1995,6.2,3
"1697","001968",1996,6.4,8
"1698","001968",1997,6.4,7
"1699","001968",1998,6.2,7
"1700","001968",1999,6.8,3
"1701","001968",2000,7.4,6
"1702","001968",2001,7.4,9
"1703","001968",2002,7.8,7
"1704","001968",2003,8.4,6
"1705","001968",2004,9,6
"1706","001968",2005,8.8,9
